timestep,mean_ep_reward,mean_ep_len,mean_omega_norm_final,success_rate,mean_fuel
32768,-1507.767835625,4000.0,0.54541517057424,0.0,9.743525326251984
65536,-1050.3077641250002,4000.0,0.3770710015235108,0.0,9.614896655082703
98304,-1114.3045912500002,4000.0,0.4442353857689974,0.0,10.832362055778503
131072,-1331.85932675,4000.0,0.4433385478422036,0.0,10.032954692840576
163840,-904.87204625,4000.0,0.2958575068409925,0.0,9.148597419261932
196608,-964.867221875,4000.0,0.33372365450550345,0.0,9.056543290615082
229376,-601.4933229999999,4000.0,0.21760797962767162,0.0,9.126029014587402
262144,-805.9320865,4000.0,0.3385329408025992,0.0,8.94566023349762
294912,-561.2267858749999,4000.0,0.24753432085037996,0.0,9.298121929168701
327680,-556.70140925,4000.0,0.2002689617958787,0.0,9.457755148410797
360448,-897.436860625,4000.0,0.365891371706774,0.0,11.992264568805695
393216,-655.24537,4000.0,0.2819087314209809,0.0,9.872349441051483
409600,52.58737,2533.0,0.0093246257183793,1.0,7.961426258087158
425984,-629.089293875,3547.375,0.24469932235179262,0.125,11.461992144584656
442368,-202.778873,4000.0,0.08181119256553997,0.0,7.136895656585693
458752,-483.46398600000003,4000.0,0.19531362814069114,0.0,10.260077612740654
475136,-825.331257,4000.0,0.27377741590247373,0.0,11.235902786254883
491520,-635.6828427142857,4000.0,0.20465307962420137,0.0,9.043880326407296
507904,-284.203997,4000.0,0.04405865260731665,0.0,4.679032325744629
524288,-544.8562365714286,4000.0,0.20551703706164362,0.0,11.595723697117396
540672,-803.588754,4000.0,0.2552593826989898,0.0,7.676580905914307
557056,-599.4166671428572,4000.0,0.2079276708847654,0.0,10.303202560969762
573440,-327.576704,4000.0,0.08131580797559015,0.0,7.1159443855285645
589824,-530.6556812857143,4000.0,0.2042783867652165,0.0,11.961978912353516
606208,-435.227307,4000.0,0.027718453617427006,0.0,12.143543243408203
622592,-631.481024,4000.0,0.23656109541530723,0.0,8.266935007912773
638976,-527.758511,4000.0,0.21198939150570584,0.0,6.6833648681640625
655360,-593.2348055714286,4000.0,0.2637249489276472,0.0,7.792853559766497
671744,-351.619827,4000.0,0.12560605497225516,0.0,6.477260112762451
688128,-404.4495257142857,4000.0,0.1956470440937706,0.0,9.715355804988317
704512,-583.5432454285714,4000.0,0.1940081205161073,0.0,8.495490040097918
720896,-481.919662,4000.0,0.2643285096985125,0.0,12.061237335205078
737280,-628.7448505714286,4000.0,0.2989510748735911,0.0,8.808424762317113
753664,-720.84123,4000.0,0.279247185370043,0.0,7.5976996421813965
770048,-715.061744142857,4000.0,0.2787223111144196,0.0,8.11226681300572
786432,-409.932399,4000.0,0.16794411692942987,0.0,9.000819206237793
802816,-628.0975702857143,4000.0,0.16336210235909782,0.0,6.244699784687588
819200,-579.553491,4000.0,0.2912051095377139,0.0,5.537942886352539
835584,-609.10881475,4000.0,0.23721309316792596,0.0,9.955822855234146
868352,-621.906498875,4000.0,0.24229154462492972,0.0,9.621877405792475
884736,-187.126359,4000.0,0.05188624935544125,0.0,10.954485893249512
901120,-605.5433444285715,3947.714285714286,0.21082897663703112,0.14285714285714285,8.201859644481114
917504,-255.829826,4000.0,0.07548580010388495,0.0,5.465425968170166
933888,-669.8575484285714,4000.0,0.21507958244323727,0.0,9.351626532418388
950272,-263.595544,4000.0,0.15986646441481536,0.0,7.950943946838379
966656,-391.4978528571428,4000.0,0.149734880919496,0.0,9.472761273384094
983040,-263.740677,4000.0,0.11072444344437807,0.0,11.964534759521484
999424,-788.2068971428572,4000.0,0.24673594000356952,0.0,11.435593060084752
1015808,-1442.659498,4000.0,0.708160277249036,0.0,7.348265171051025
1032192,-383.28874228571425,4000.0,0.17765351837713692,0.0,9.018905699253082
1048576,-497.032217,4000.0,0.06126043330699169,0.0,4.4731292724609375
1064960,-739.8147515714285,4000.0,0.2496709434676964,0.0,6.444807759353092
1081344,-291.174759,4000.0,0.1512739994428154,0.0,11.86015796661377
1097728,-789.7935201428572,4000.0,0.3149650702873101,0.0,7.260076114109585
1114112,-1663.145284,4000.0,0.6544648540491725,0.0,10.154377937316895
1130496,-500.16338985714293,4000.0,0.17600677412858068,0.0,7.918912206377302
1146880,-817.906514,4000.0,0.307121671808937,0.0,12.308001518249512
1163264,-367.07173800000004,4000.0,0.16155651507003546,0.0,10.407582555498395
