timestep,mean_ep_reward,mean_ep_len,mean_omega_norm_final,success_rate,mean_fuel
32768,-1440.590293125,4000.0,0.5342805334549408,0.0,9.33785492181778
65536,-1204.3912340000002,4000.0,0.48637129501690374,0.0,9.13997507095337
98304,-1343.132408375,4000.0,0.5453542355553972,0.0,10.913125157356262
131072,-1398.31192575,4000.0,0.5102128025661128,0.0,9.29196047782898
163840,-1086.3843244999998,4000.0,0.4304729791385572,0.0,10.26038533449173
196608,-1070.395231375,4000.0,0.4317894549392184,0.0,9.889860272407532
229376,-792.85181575,4000.0,0.3211677077776367,0.0,10.447504997253418
262144,-1011.4561585000001,4000.0,0.4104913824897577,0.0,10.970107793807983
294912,-667.126785625,4000.0,0.2991729941086175,0.0,9.243081271648407
327680,-1096.829678625,4000.0,0.41835705392896405,0.0,9.508362293243408
360448,-1095.4433920000001,4000.0,0.3965294509352825,0.0,9.689291059970856
393216,-875.836788625,4000.0,0.390281626467989,0.0,9.623887240886688
425984,-1003.789788,4000.0,0.3978456821321946,0.0,10.133629977703094
458752,-877.7452107500001,4000.0,0.41536799697036736,0.0,11.026592373847961
491520,-1260.38568175,4000.0,0.490901538073086,0.0,10.007202684879303
524288,-1885.023003125,4000.0,0.715592633431184,0.0,11.453286170959473
557056,-1437.6999122500001,4000.0,0.6733542352319013,0.0,10.158486485481262
589824,-1364.251647875,4000.0,0.47688003108103366,0.0,9.247693836688995
622592,-900.577779,4000.0,0.5044584409011725,0.0,9.284001171588898
655360,-2614.788733125,4000.0,0.8428698397893374,0.0,10.078420758247375
688128,-2179.803252375,4000.0,0.8278893030357688,0.0,11.098214149475098
704512,-2845.05773475,4000.0,1.011343163901,0.0,11.171822547912598
737280,-1742.450161125,4000.0,0.7231864721892254,0.0,10.01227205991745
770048,-2091.3713660000003,4000.0,0.6894718905623978,0.0,7.936312913894653
802816,-1976.9917110000001,4000.0,0.7221001299848622,0.0,10.362455785274506
835584,-1714.9719118750002,4000.0,0.6689502404442008,0.0,9.299449443817139
868352,-1931.3635610000001,4000.0,0.6265586961751872,0.0,8.457251608371735
901120,-1920.810969125,4000.0,0.7423132549202619,0.0,10.112684845924377
933888,-1862.88053425,4000.0,0.6666651116709463,0.0,8.93061625957489
966656,-1304.63370325,4000.0,0.5696213808828965,0.0,10.043117105960846
999424,-1601.125384,4000.0,0.6233413504384122,0.0,10.949328660964966
1032192,-1243.6154713750002,4000.0,0.5733680236192938,0.0,10.839495420455933
1064960,-1123.7596205,4000.0,0.4760470730558304,0.0,10.371326923370361
1097728,-967.8673650000001,4000.0,0.4454076755160279,0.0,7.083284080028534
1130496,-1212.3932138750001,4000.0,0.5433254242938927,0.0,9.82447063922882
1163264,-1228.53948025,4000.0,0.5910927837717663,0.0,10.999250531196594
1196032,-988.134061125,4000.0,0.45594747399060975,0.0,12.152387738227844
1228800,-1461.3223715,4000.0,0.6149511668391351,0.0,9.628619611263275
1261568,-1104.17640725,4000.0,0.4904102787393776,0.0,10.776215076446533
1294336,-1382.636725625,4000.0,0.5906120581831876,0.0,11.057954579591751
1327104,-1108.802898,4000.0,0.45919859242430905,0.0,12.65766191482544
1359872,-1234.22217425,4000.0,0.5262378045113032,0.0,10.497456908226013
1376256,-1017.11065325,4000.0,0.4782465877304932,0.0,10.007247179746628
1409024,-873.1965544999999,4000.0,0.438746864651431,0.0,8.325205221772194
1441792,-908.837856,4000.0,0.3885001064500161,0.0,9.966367959976196
1474560,-969.6617883749999,4000.0,0.44728305143338587,0.0,7.884655207395554
1507328,-867.681343125,4000.0,0.34664915663577717,0.0,7.568133179098368
1540096,-922.665314875,4000.0,0.37008521869433675,0.0,11.560548543930054
1572864,-1153.3342968749998,4000.0,0.4599472125442758,0.0,7.872861340641975
1605632,-945.715022375,4000.0,0.40811299389290656,0.0,10.529864020645618
1638400,-1244.569089625,4000.0,0.5190551595654171,0.0,7.314566969871521
1671168,-704.76356175,4000.0,0.3275185442316195,0.0,9.3472221493721
1703936,-733.891477375,4000.0,0.3324564913623201,0.0,8.94970616698265
1736704,-824.524833,4000.0,0.34918576434335646,0.0,8.25527274608612
1769472,-649.285301,4000.0,0.29922137421425754,0.0,8.044332832098007
1802240,-788.220957,4000.0,0.3546554459871223,0.0,7.595596611499786
1835008,-631.5449678750001,4000.0,0.26789234187645683,0.0,10.799445450305939
1867776,-856.3492227500001,4000.0,0.3276148017381504,0.0,6.518894970417023
1900544,-803.476519875,4000.0,0.3442268731791682,0.0,10.186516761779785
1933312,-991.7319910000001,4000.0,0.41714659769975293,0.0,10.159199833869934
1966080,-986.250848375,4000.0,0.4212653318498212,0.0,8.455294948071241
1998848,-567.349842375,4000.0,0.231416452479284,0.0,7.923381865024567
2031616,-671.1060425000001,4000.0,0.31152901316142134,0.0,8.005921304225922
2048000,-707.8909570000001,4000.0,0.3431687325860595,0.0,7.650698568671942
2080768,-1106.935298375,4000.0,0.44614026690325953,0.0,8.678268373012543
2113536,-953.889840875,4000.0,0.4263485988026189,0.0,8.049030303955078
