timestep,mean_ep_reward,mean_ep_len,mean_omega_norm_final,success_rate,mean_fuel
32768,-2714.4054636250003,4000.0,0.5331879218744227,0.0,8.979912459850311
65536,-2547.872573375,4000.0,0.527283046434798,0.0,11.481602370738983
98304,-2878.393912875,4000.0,0.5354380564841373,0.0,11.100942313671112
131072,-2696.4951998750003,4000.0,0.51657953484408,0.0,7.961871147155762
163840,-1473.7079322499999,4000.0,0.3246260171896339,0.0,10.035949409008026
196608,-1980.8703027499998,4000.0,0.4464280414577386,0.0,9.94413560628891
229376,-1119.68670025,4000.0,0.2497123662009348,0.0,11.317426145076752
262144,-1443.7746554999999,4000.0,0.30867842097807857,0.0,11.115830600261688
294912,-1143.168638375,4000.0,0.266894288940157,0.0,8.458824932575226
327680,-869.60255275,3903.625,0.19239226068479487,0.125,10.759169399738312
360448,-1820.9781745,4000.0,0.3727030025712183,0.0,7.144598066806793
393216,-1330.745993125,4000.0,0.30086646101650405,0.0,13.534051239490509
425984,-1234.909117875,4000.0,0.2999225164689641,0.0,8.156646609306335
442368,-343.368946,4000.0,0.09744451586343135,0.0,2.023801803588867
458752,-1304.0022798571429,4000.0,0.3007065723019308,0.0,9.03486316544669
475136,-2204.779414,4000.0,0.3624702383094471,0.0,1.0439598560333252
491520,-1147.164747142857,4000.0,0.28468440016241303,0.0,7.342144523348127
507904,-1815.706935,4000.0,0.3373595350073587,0.0,17.391672134399414
524288,-1303.156142,4000.0,0.2714866861274144,0.0,12.40055935723441
540672,-2167.791366,4000.0,0.3651205078954493,0.0,11.644523620605469
557056,-1134.3170862857144,4000.0,0.2915203538946812,0.0,10.04401604618345
573440,-1320.711731,4000.0,0.3530404629185561,0.0,18.156692504882812
589824,-1698.8178444285713,4000.0,0.36407909550475265,0.0,10.199009554726738
606208,-2761.210831,4000.0,0.520721999364737,0.0,16.00119400024414
622592,-1050.4179741428572,4000.0,0.2614510895954488,0.0,7.094100100653512
638976,-1778.949618,4000.0,0.4234593938333817,0.0,18.996475219726562
655360,-1616.5773617142856,4000.0,0.32317328705027476,0.0,13.025830609457833
671744,-1539.443432,4000.0,0.26865035099034085,0.0,10.024362564086914
688128,-1624.5903818571428,4000.0,0.39986418936675533,0.0,11.537810053144183
704512,-1477.176404375,4000.0,0.32755332117862457,0.0,7.269252762198448
737280,-1779.5876937499997,4000.0,0.386090659874158,0.0,10.275767222046852
770048,-2026.718484375,4000.0,0.38940886732881386,0.0,8.905281726270914
802816,-1885.4962620000001,4000.0,0.35842781648707556,0.0,7.3998459577560425
835584,-1462.412786,4000.0,0.311070218171546,0.0,10.397702358663082
868352,-1578.4220626249999,4000.0,0.37255903405892493,0.0,10.494326204061508
901120,-1975.52679175,4000.0,0.32784342206014705,0.0,13.952256858348846
933888,-1697.78371175,4000.0,0.37331993329333024,0.0,5.262550566345453
966656,-1255.359839125,4000.0,0.29304110323376337,0.0,8.785458445549011
999424,-1726.084231625,4000.0,0.3514470533063164,0.0,8.997549679130316
1032192,-1404.78593325,4000.0,0.2946465538327183,0.0,9.370398700237274
1064960,-2169.6893518750003,4000.0,0.40247260613448205,0.0,14.234275877475739
1097728,-1520.020136875,4000.0,0.3379848267425743,0.0,7.775527819991112
1114112,-2281.358587,4000.0,0.5327700742685131,0.0,5.119063377380371
1130496,-1515.1809474285712,4000.0,0.339151106141043,0.0,5.249407534088407
1146880,-2556.016854,4000.0,0.4314627515308651,0.0,0.1807945966720581
1163264,-1194.203370857143,4000.0,0.29417761083028543,0.0,6.508075952529907
1179648,-2390.022982,4000.0,0.5514204739278813,0.0,0.16675058007240295
1196032,-1030.1161915714285,4000.0,0.23946566641870998,0.0,14.493471541575023
1212416,-853.107001,4000.0,0.17061262681851452,0.0,15.983479499816895
1228800,-1651.2289434285715,4000.0,0.35216179483036825,0.0,7.999554800135749
1245184,-1917.629007,4000.0,0.502122744509933,0.0,4.034026622772217
1261568,-2076.235351428572,4000.0,0.3896260499722559,0.0,9.31058196936335
1277952,-2891.067515,4000.0,0.4809095708937684,0.0,19.998985290527344
1294336,-1852.2081602857143,4000.0,0.3852385802403086,0.0,8.198337414434977
1310720,-3000.620118,4000.0,0.6198571472246545,0.0,19.898221969604492
1327104,-1477.2686431428572,4000.0,0.34876713625676986,0.0,11.243182424988065
1343488,-2387.319731,4000.0,0.3596940595236704,0.0,19.999454498291016
1359872,-1664.9856097142856,4000.0,0.3438589002897881,0.0,14.212903567722865
1376256,-1568.3978565,4000.0,0.35907116351962853,0.0,10.59582083672285
1409024,-1377.671204625,4000.0,0.3289929552801315,0.0,10.464537519961596
1441792,-1471.1079682499999,4000.0,0.35510761205017904,0.0,10.663349211215973
1474560,-1617.5721485,4000.0,0.35345642467679095,0.0,10.571890242397785
1507328,-1723.4170755,4000.0,0.35587642275431386,0.0,8.992288146167994
1540096,-1564.4123171249998,4000.0,0.3218690915377606,0.0,10.01449789851904
1572864,-1763.037825125,4000.0,0.35033137552230714,0.0,11.054802544414997
1605632,-1623.6220305,4000.0,0.33419036431479776,0.0,9.506033852696419
1638400,-2079.774982125,4000.0,0.3721329817325788,0.0,14.009332358837128
