timestep,mean_ep_reward,mean_ep_len,mean_omega_norm_final,success_rate,mean_fuel
7307264,-383.12996462499996,4000.0,0.1330509649430151,0.0,6.123555362224579
7340032,-403.616658125,4000.0,0.14816167247628795,0.0,6.617282271385193
7372800,-384.07577312500007,4000.0,0.11571775268570067,0.0,7.280935823917389
7405568,-304.18359875,4000.0,0.1308497099844339,0.0,7.26336282491684
7438336,-447.35262975,4000.0,0.15536670313172096,0.0,6.895872563123703
7471104,-468.77343400000007,4000.0,0.1729893355870174,0.0,6.581337511539459
7503872,-300.969241375,4000.0,0.1281302907402273,0.0,5.58720862865448
7536640,-390.6768495,4000.0,0.14814285043214104,0.0,7.037171185016632
7569408,-471.66142049999996,4000.0,0.1589179348834998,0.0,6.4656041264534
7602176,-491.39221625,4000.0,0.19277658943840315,0.0,7.240107834339142
7634944,-318.850569375,4000.0,0.11088874434910752,0.0,6.969377964735031
7667712,-422.20365825,4000.0,0.1649519448374975,0.0,5.600857973098755
7700480,-270.0933012,3932.5,0.10369781621387267,0.1,7.47574098110199
7733248,-452.71220325,4000.0,0.15859020368023763,0.0,6.75834646821022
7766016,-420.319805125,4000.0,0.1530710811806395,0.0,6.465308606624603
7798784,-415.47810125,4000.0,0.1530967442541062,0.0,6.473753213882446
7831552,-427.032483125,3902.0,0.14336510615173015,0.125,6.773440480232239
7864320,-343.85751712499996,4000.0,0.1071267407874272,0.0,7.712442457675934
7897088,-376.45769499999994,4000.0,0.1351597235288486,0.0,7.190469212002224
7929856,-279.42446775,4000.0,0.09874264400692657,0.0,6.3036587834358215
