timestep,mean_ep_reward,mean_ep_len,mean_omega_norm_final,success_rate,mean_fuel
14112768,-232.76112799999999,4000.0,0.09237901267747206,0.0,5.657937586307526
14145536,-201.830288875,4000.0,0.0887059754184146,0.0,4.314826279878616
14178304,-194.22641325,4000.0,0.08537474675911809,0.0,4.831369832158089
14211072,-226.765355,4000.0,0.09062937294361295,0.0,4.383075475692749
14243840,-195.771464875,4000.0,0.08986735518734267,0.0,5.092063635587692
14276608,-207.916038375,4000.0,0.08313478690580946,0.0,5.131560981273651
14309376,-172.55534999999998,4000.0,0.08580158332187066,0.0,5.100379407405853
14342144,-205.970030625,4000.0,0.08967767248822472,0.0,4.185604423284531
14374912,-169.82603325000002,4000.0,0.09299932194317245,0.0,4.196207970380783
14407680,-175.36207575,4000.0,0.08856333472822328,0.0,5.794776678085327
14440448,-217.094041625,4000.0,0.09034656919294363,0.0,4.314323335886002
14473216,-201.745628625,4000.0,0.08450540422095598,0.0,4.6862658858299255
14505984,-197.564475875,4000.0,0.08502508062115471,0.0,5.470036029815674
14538752,-175.360005125,4000.0,0.0875069337160446,0.0,4.782463163137436
14571520,-197.87066499999997,4000.0,0.08708583390277376,0.0,4.750831454992294
14604288,-191.69354875,4000.0,0.08621941355315947,0.0,3.525434583425522
14637056,-195.937431,4000.0,0.08903495682544621,0.0,4.484533131122589
14669824,-196.5123145,4000.0,0.08611756315408473,0.0,3.9855491518974304
14702592,-177.93091462499999,4000.0,0.08947812734236915,0.0,5.0421159863471985
14735360,-191.88365662500001,4000.0,0.08823105329031267,0.0,3.8301920890808105
14768128,-175.325747625,4000.0,0.0835863054773993,0.0,4.196179777383804
14800896,-180.47944412500001,4000.0,0.08737925077906838,0.0,4.475665509700775
14833664,-203.945199875,4000.0,0.0873672767321524,0.0,6.119697749614716
14866432,-221.09444374999998,4000.0,0.08531003882860919,0.0,4.56025430560112
14899200,-224.07144075000002,4000.0,0.08759244258322578,0.0,5.227298974990845
14931968,-186.49622800000003,4000.0,0.08671258674542914,0.0,4.894568890333176
14964736,-174.511206625,4000.0,0.08385416167852601,0.0,4.194021046161652
14997504,-188.17411975000002,4000.0,0.08408345409781852,0.0,4.028448700904846
15030272,-207.635370375,4000.0,0.08602783477236468,0.0,5.607333540916443
15063040,-180.5903135,4000.0,0.0859142537561623,0.0,3.0148895606398582
15095808,-217.754514625,4000.0,0.08216803262456226,0.0,5.283446162939072
15128576,-174.68405662499998,4000.0,0.08634890186537489,0.0,5.047470033168793
15161344,-207.90046775,4000.0,0.08308750774095058,0.0,4.257143318653107
15194112,-193.753121,4000.0,0.08877458191356408,0.0,3.4470460265874863
15226880,-196.287448125,4000.0,0.08454017774881337,0.0,4.717834055423737
15259648,-177.877026625,4000.0,0.08142308841593826,0.0,3.7861094921827316
15292416,-163.903812625,4000.0,0.08151235781914903,0.0,5.4851318299770355
15325184,-206.99904974999998,4000.0,0.08594111940859245,0.0,4.143283858895302
15357952,-191.92335875,4000.0,0.08271591945309914,0.0,4.774096190929413
15390720,-243.87576324999998,4000.0,0.08654214445615159,0.0,5.031654715538025
15423488,-211.854730625,4000.0,0.08322417761302238,0.0,4.651554882526398
15456256,-196.31526056250001,4000.0,0.0835965209206429,0.0,4.134891152381897
15489024,-163.92089625,4000.0,0.0844461679811853,0.0,4.983007848262787
15521792,-183.36315974999997,4000.0,0.08310907702289647,0.0,4.137381598353386
15554560,-187.59518975,4000.0,0.08254647138086006,0.0,4.273616373538971
15587328,-199.853990625,4000.0,0.08664595862317126,0.0,4.611037895083427
15620096,-197.107646,4000.0,0.0754801604203606,0.0,5.088181972503662
15652864,-209.14180475,4000.0,0.08418024548518284,0.0,4.036148935556412
15685632,-175.1483635,4000.0,0.07974266396245776,0.0,3.1825303435325623
15718400,-205.96986587499998,4000.0,0.08726701481438029,0.0,3.8347489535808563
15751168,-159.499282,4000.0,0.07561077334430372,0.0,3.519088312983513
15783936,-195.375424,4000.0,0.08362760881850845,0.0,4.37163519859314
15816704,-197.24125787500003,4000.0,0.08656269061973695,0.0,4.149613723158836
15849472,-158.51811975,4000.0,0.07970945840953639,0.0,4.163775771856308
15882240,-209.82522649999999,4000.0,0.08334303894514017,0.0,4.416587203741074
15915008,-183.350571625,4000.0,0.08292028433164145,0.0,4.265044957399368
15947776,-224.37567774999997,4000.0,0.07967202687350614,0.0,3.790469914674759
15980544,-196.01629937500002,4000.0,0.07782138032212202,0.0,3.374533087015152
16013312,-212.45493812499998,4000.0,0.08183388601672292,0.0,3.8562111854553223
16046080,-192.601408125,4000.0,0.09058716504083562,0.0,4.506446719169617
16078848,-173.385480375,4000.0,0.07998465906661806,0.0,4.585784196853638
16111616,-187.04886249999998,4000.0,0.07967765444041627,0.0,4.2993907034397125
16144384,-168.27949125,4000.0,0.07795126218693973,0.0,2.812070459127426
16177152,-188.6163155555556,3573.5555555555557,0.0759068134912691,0.1111111111111111,4.532369799084133
16209920,-206.02965262499998,4000.0,0.08051689470290242,0.0,3.741199940443039
16242688,-158.6822995,4000.0,0.07674471224411966,0.0,4.293539047241211
16275456,-178.78439600000002,4000.0,0.07965870506747977,0.0,3.689446985721588
16308224,-164.934048625,4000.0,0.07859150410845372,0.0,3.9705848395824432
16340992,-197.28960975,4000.0,0.08132237113960314,0.0,3.5659543871879578
16373760,-180.496587,4000.0,0.07739959995194887,0.0,3.8473092317581177
16406528,-178.772233625,4000.0,0.08280546054463186,0.0,3.1862312257289886
16439296,-196.895044,4000.0,0.0816766598534813,0.0,4.714612007141113
16472064,-189.7544965,4000.0,0.07836446006030937,0.0,4.468466907739639
16504832,-180.723823875,4000.0,0.08303603385811742,0.0,3.213035926222801
16537600,-193.066382,4000.0,0.07796048539581198,0.0,4.38083603978157
16570368,-177.804812,4000.0,0.07627791555816432,0.0,3.9741932451725006
16603136,-174.588577875,4000.0,0.0818897269918004,0.0,4.352553486824036
16635904,-162.27651187499998,4000.0,0.0718230419170969,0.0,4.83861830830574
16668672,-185.98466187499997,4000.0,0.08247390270260162,0.0,3.8993930965662003
16701440,-156.95702225,4000.0,0.07413894033161922,0.0,4.131193742156029
16734208,-190.747830625,4000.0,0.08557928059910558,0.0,4.26372355222702
16766976,-173.9044955,4000.0,0.07846708737540506,0.0,4.470034182071686
16799744,-167.468886,4000.0,0.08252152845542046,0.0,4.004122823476791
16832512,-180.22915766666665,4000.0,0.07873594418025341,0.0,4.4973406314849855
16865280,-197.93502124999998,4000.0,0.08114888919343866,0.0,3.553297519683838
16898048,-199.55026988888892,4000.0,0.0748117643422043,0.0,4.018161429299249
16930816,-211.78072724999998,4000.0,0.07741738449799372,0.0,4.290106028318405
16963584,-183.623653875,4000.0,0.08114802277341905,0.0,4.6296941339969635
16996352,-191.63410162500003,4000.0,0.07971013322953345,0.0,3.8256077766418457
17029120,-168.78315587499998,4000.0,0.07608182563381301,0.0,5.2382403910160065
17061888,-182.932848,4000.0,0.07187602332064173,0.0,4.004982069134712
17094656,-155.47731775,4000.0,0.07345747581505525,0.0,4.371622681617737
17127424,-186.1312375,4000.0,0.07462166294395024,0.0,3.2643189132213593
17160192,-205.575887625,4000.0,0.07572080503721106,0.0,5.257603257894516
17192960,-199.95685400000002,4000.0,0.08020280790530902,0.0,3.859162837266922
17225728,-173.446206875,4000.0,0.07696442256807261,0.0,3.6030608415603638
17258496,-177.544792375,4000.0,0.07940059077301798,0.0,4.388042777776718
17291264,-196.55378399999998,4000.0,0.0841271664284687,0.0,4.7707487642765045
17324032,-217.05810150000002,4000.0,0.0772193476139198,0.0,4.969274163246155
17356800,-199.06370350000003,4000.0,0.07459627500001141,0.0,4.384212553501129
17389568,-148.986387875,4000.0,0.07727539060160316,0.0,4.291945397853851
17422336,-225.24197425000003,4000.0,0.0742245739750859,0.0,3.357800394296646
17455104,-181.84558325,4000.0,0.08171395484863062,0.0,3.695260226726532
17487872,-174.427986875,4000.0,0.0735025467117422,0.0,4.21514992415905
17520640,-213.03666537499998,4000.0,0.07624382618112187,0.0,5.155598193407059
17553408,-212.63312037499998,4000.0,0.07475420769653934,0.0,3.38353955745697
17586176,-153.932849,4000.0,0.07584284737351071,0.0,2.8717069029808044
17618944,-176.8836945,4000.0,0.07411209368607904,0.0,3.064470261335373
17651712,-160.44309312500002,4000.0,0.07572153541170096,0.0,4.347934424877167
17684480,-161.03792099999998,4000.0,0.07857911750789744,0.0,3.920722797513008
17717248,-183.84478975000002,4000.0,0.07920005698268387,0.0,4.380632363259792
17750016,-189.90441987499997,4000.0,0.07509087620261427,0.0,4.565735042095184
17782784,-184.997509375,4000.0,0.07735916435090019,0.0,3.6964275240898132
17815552,-168.643838875,4000.0,0.0792176922313238,0.0,4.176608383655548
17848320,-188.001023,4000.0,0.07495295778476727,0.0,4.025592893362045
17881088,-158.447466875,4000.0,0.07210926436824017,0.0,3.067267134785652
17913856,-198.85422225000002,4000.0,0.08054655991291867,0.0,4.413395598530769
17946624,-139.709106625,4000.0,0.07745282081350749,0.0,3.7666492611169815
17979392,-187.69728849999998,4000.0,0.07665215658252772,0.0,3.626656174659729
18012160,-179.960371375,4000.0,0.07149908189038762,0.0,4.336138337850571
18044928,-162.46721300000002,4000.0,0.06670197247368224,0.0,4.05595850944519
18077696,-183.33547987499998,4000.0,0.07261912420173741,0.0,2.5906016528606415
18110464,-185.74519125,4000.0,0.08057565654593568,0.0,3.8403272926807404
18143232,-178.14458025,4000.0,0.0726458765727583,0.0,4.797113209962845
18176000,-198.6647222,4000.0,0.07937826594139966,0.0,3.8884455998738607
18208768,-155.231826875,4000.0,0.07955050287477336,0.0,5.279787093400955
18241536,-194.74319444444444,4000.0,0.07692535034412082,0.0,3.613399068514506
18274304,-195.498497,4000.0,0.07437111672640054,0.0,3.5810130536556244
18307072,-134.4013515,4000.0,0.067617346580457,0.0,3.0681967735290527
18339840,-156.236169375,4000.0,0.07892277730822732,0.0,3.6728615313768387
18372608,-170.53767349999998,4000.0,0.07368770795766674,0.0,3.5120768547058105
18405376,-177.10858587500002,4000.0,0.07186213136839473,0.0,2.4290678203105927
18438144,-216.048915625,4000.0,0.06779229460014946,0.0,3.439624160528183
18470912,-206.2617185,4000.0,0.07346005969347422,0.0,3.398917466402054
18503680,-190.359629875,4000.0,0.07469103312849384,0.0,4.533942341804504
18536448,-147.19330300000001,4000.0,0.06762975976492511,0.0,4.03870390355587
18569216,-168.869318375,4000.0,0.07488703041054177,0.0,5.444426953792572
18601984,-159.33534837500002,4000.0,0.06901523532028517,0.0,2.6490781605243683
18634752,-134.54174875,4000.0,0.06843575472544265,0.0,3.6873696595430374
18667520,-197.596953125,4000.0,0.0695361647083116,0.0,2.737251654267311
18700288,-157.5525055,4000.0,0.06925680964223978,0.0,4.199512481689453
18733056,-164.005530625,4000.0,0.06562658472632868,0.0,4.668536871671677
18765824,-166.090932625,4000.0,0.0703345502743824,0.0,3.248208463191986
18798592,-125.603218625,4000.0,0.06666205440026042,0.0,3.4576371610164642
18831360,-162.71942425,4000.0,0.06634532937566254,0.0,3.920448273420334
18864128,-146.37452299999998,4000.0,0.07191929935728522,0.0,3.548258900642395
18896896,-171.37652400000002,4000.0,0.07168355212143075,0.0,4.784595042467117
18929664,-166.94280874999998,4000.0,0.07243944359501453,0.0,3.374912738800049
18962432,-182.11809025000002,4000.0,0.0667224113098422,0.0,3.2328138947486877
18995200,-184.66249787499999,4000.0,0.06822218367752801,0.0,4.189641118049622
19027968,-207.17464274999998,4000.0,0.07025879483084758,0.0,4.636671483516693
