timestep,mean_ep_reward,mean_ep_len,mean_omega_norm_final,success_rate,mean_fuel
7072768,-418.38785299999995,4000.0,0.15734525726737256,0.0,7.490349531173706
7105536,-353.19103800000005,4000.0,0.12156233583570492,0.0,6.6820027232170105
7138304,-369.12839837499996,4000.0,0.1492866255805031,0.0,6.7060768604278564
7171072,-416.507774875,4000.0,0.12199103714637224,0.0,6.618869721889496
7203840,-363.84876975,4000.0,0.12220465788659249,0.0,6.985086023807526
7236608,-410.76956974999996,4000.0,0.1455890688090315,0.0,6.910877168178558
7269376,-250.830098875,3693.625,0.09415754349937257,0.125,6.594038963317871
7302144,-411.23819549999996,4000.0,0.15511296825665627,0.0,6.815671108663082
7334912,-332.65306775,4000.0,0.14012676435471602,0.0,6.180652379989624
7367680,-267.0543325,4000.0,0.08523844189113777,0.0,7.978510677814484
7400448,-440.25913249999996,4000.0,0.13961076236373038,0.0,6.068611353635788
7433216,-433.579163875,4000.0,0.1654850589606377,0.0,6.619653284549713
7465984,-374.66144462500006,4000.0,0.1033090529698171,0.0,7.065356552600861
7498752,-321.71039162500006,4000.0,0.12678718573399003,0.0,7.634793758392334
7531520,-384.91716125,4000.0,0.12834331985118996,0.0,7.302594542503357
7564288,-412.109688625,4000.0,0.1481581474838577,0.0,5.869202375411987
7597056,-405.0604373333333,4000.0,0.1501119807165753,0.0,6.545494715372722
7629824,-392.97783712499995,4000.0,0.12560225316536527,0.0,5.757979065179825
7662592,-311.716039625,4000.0,0.11335693611268419,0.0,6.970388412475586
7695360,-342.854805125,4000.0,0.10924238191525457,0.0,5.757593989372253
7728128,-264.981914375,4000.0,0.07086666068699232,0.0,5.288730755448341
7760896,-304.27850012500005,4000.0,0.10009751733945724,0.0,5.736874431371689
7793664,-407.38074675,4000.0,0.12114122359385467,0.0,7.41629421710968
7826432,-455.99613350000004,4000.0,0.1651371929203545,0.0,6.245970904827118
7859200,-443.04587749999996,4000.0,0.14746004171035906,0.0,7.302808582782745
7891968,-311.02162312499996,3914.125,0.09810889155109113,0.125,7.030992925167084
7924736,-272.286014125,3911.25,0.08107352360736955,0.125,6.275627106428146
7957504,-335.09342425,4000.0,0.11733579804105962,0.0,5.689542829990387
7990272,-336.9737165,3988.625,0.07881018693789901,0.125,7.666134774684906
8023040,-303.954437375,3936.75,0.09291460709770852,0.125,7.030492871999741
8055808,-336.3041357,3641.8,0.10981602693374151,0.3,7.297693920135498
8088576,-341.5648151111111,3666.4444444444443,0.12106859942509551,0.1111111111111111,5.837428834703234
8121344,-396.56833700000004,4000.0,0.138571043936872,0.0,6.564845979213715
8154112,-464.7708762222223,3908.777777777778,0.15185206604841364,0.1111111111111111,7.576073328653972
8186880,-303.92500290000004,3644.8,0.08703860094795368,0.1,6.954320096969605
8219648,-327.41743537499997,4000.0,0.1099505088251834,0.0,6.860122263431549
8252416,-315.06163549999997,3930.375,0.0856868275934716,0.125,7.129207730293274
8285184,-376.17955837499994,4000.0,0.1353069222670291,0.0,6.401580899953842
8317952,-446.0521853333334,3953.6666666666665,0.1352434616656031,0.1111111111111111,6.406377209557427
8350720,-402.57367300000004,3634.6666666666665,0.12066626444978125,0.1111111111111111,6.656641430324978
8383488,-361.996386,3767.777777777778,0.09044011280920931,0.1111111111111111,7.301755587259929
8416256,-276.9546018888889,3661.4444444444443,0.0662406067274805,0.1111111111111111,6.122852060529921
8449024,-325.12775650000003,4000.0,0.08871204849803875,0.0,6.778198421001434
8481792,-293.314394875,4000.0,0.0969942310559404,0.0,7.192776292562485
8514560,-360.42518300000006,3794.1111111111113,0.10920434098418798,0.1111111111111111,7.101347764333089
8547328,-397.581070875,4000.0,0.11213912179765326,0.0,6.623569935560226
8580096,-345.34199577777775,4000.0,0.09574114144144241,0.0,6.611452102661133
8612864,-341.22356425,3873.75,0.10363951267714269,0.125,6.935403823852539
8645632,-328.9356435,4000.0,0.0878018041266114,0.0,6.45134311914444
8678400,-347.934831,4000.0,0.10587170980042901,0.0,6.034058153629303
8711168,-293.83312725,4000.0,0.08186763321107987,0.0,8.260079473257065
8743936,-365.23662175,4000.0,0.10086463937526494,0.0,6.740793883800507
8776704,-311.93503587500004,4000.0,0.0718752541288726,0.0,7.850417494773865
8809472,-270.97188020000004,3638.9,0.07147421625066439,0.2,6.765633821487427
8842240,-344.39792925,3894.375,0.10740010536967344,0.125,7.397561132907867
8875008,-466.181146,4000.0,0.10686824481528538,0.0,5.922258734703064
8907776,-393.87033925000003,3865.25,0.1210604829067607,0.125,6.260214030742645
8940544,-378.69555549999995,4000.0,0.10737920658604198,0.0,6.802913427352905
8973312,-286.53091744444447,3729.5555555555557,0.07449737842957821,0.1111111111111111,6.713821517096625
9006080,-332.512641625,4000.0,0.08466608024961844,0.0,6.833247601985931
9038848,-313.2143665555556,4000.0,0.07425215036209008,0.0,6.774796062045628
9071616,-325.774668375,4000.0,0.09347456849108744,0.0,5.16884508728981
9104384,-341.58992133333334,3857.222222222222,0.0874469248021429,0.1111111111111111,7.199240154690212
9137152,-366.17260077777775,3727.3333333333335,0.0848576371230428,0.1111111111111111,6.037067996131049
9169920,-297.250015875,4000.0,0.07310494428493874,0.0,6.805583298206329
9202688,-294.915486125,4000.0,0.08773634938964686,0.0,6.468488872051239
9235456,-298.89523825000003,4000.0,0.0882532074433904,0.0,6.957142353057861
9268224,-287.92803887499997,3797.0,0.06883808851701598,0.125,7.357461214065552
9300992,-288.64079449999997,4000.0,0.08713793293893132,0.0,6.738385081291199
9333760,-286.8409584,3795.5,0.06259375259848507,0.2,5.910286140441895
9366528,-345.0655889,3882.9,0.07981539975535763,0.2,5.80921483039856
9399296,-287.759904125,3768.75,0.07943487678603162,0.125,5.563000738620758
9432064,-329.270912,3858.625,0.06729330959932113,0.125,5.9623048305511475
9464832,-282.45812312500004,3752.75,0.06883715038133206,0.125,6.0523868799209595
9497600,-244.23536299999998,3605.125,0.05819972985592077,0.25,5.943997532129288
9530368,-243.54663722222222,3788.3333333333335,0.07131969851784625,0.1111111111111111,6.5673155254787865
9563136,-250.355471875,3961.75,0.0656165004132411,0.125,6.314584344625473
9595904,-290.81676469999996,3600.4,0.07515182430996697,0.2,6.290194654464722
9628672,-228.39164044444442,3698.3333333333335,0.04864999387080479,0.3333333333333333,6.552989747789171
9661440,-319.8055578888889,3816.4444444444443,0.08430248326977004,0.1111111111111111,5.867481893963284
9694208,-228.7094206,3343.3,0.06239103013327624,0.3,6.811114621162415
9726976,-279.778658125,3908.75,0.07700194366799594,0.125,4.924127370119095
9759744,-322.959337125,3920.5,0.07763246786734812,0.125,5.694161772727966
9792512,-316.46335155555556,3701.0,0.049461838599674596,0.2222222222222222,6.439096450805664
9825280,-307.81829912499995,3859.75,0.07266960111943307,0.25,6.737689673900604
9858048,-290.26767262500005,3785.875,0.08771725966914586,0.125,6.3588778376579285
9890816,-334.3135175,4000.0,0.09093606984707872,0.0,5.211743772029877
9923584,-215.30702250000002,3866.125,0.06474940047832857,0.125,4.590479373931885
9956352,-287.37357577777783,3711.777777777778,0.08393287070321906,0.1111111111111111,6.377983623080784
9989120,-251.09684362500002,3987.625,0.0519810402078503,0.125,5.1296244859695435
10021888,-307.055895875,4000.0,0.06823587506759918,0.0,5.712959453463554
10054656,-254.58683429999996,3864.2,0.04705869855778186,0.1,6.289665627479553
10087424,-338.4597238888889,3621.0,0.08703436782362028,0.2222222222222222,6.527190314398871
10120192,-191.45282099999997,3190.4,0.04636907931017724,0.3,5.605018091201782
10152960,-305.3869966666667,3656.4444444444443,0.06703641085689854,0.1111111111111111,4.771302223205566
10185728,-372.063368125,3935.125,0.07410309709605992,0.125,6.268389821052551
10218496,-294.570965375,3926.625,0.07829781700300026,0.125,4.7330182492733
10251264,-255.22259788888894,3633.3333333333335,0.046011765896537896,0.2222222222222222,6.058632108900282
